колдовство	sorcery	
колдун	warlock	
колдунья	witch	
колебание	oscillation	
колебательно	oscillatingly	
колебательность	oscillation	
колебательный	oscillatory	
колебать	shake	
колебаться	balance	
колеистый	rutty	
колеманит	colemanite	
коленвал	crankshaft	
коленка	knee	
коленкор	calico	
коленкоровый	calico	
коленный	knee	
колено	knee	
коленце	figure	
коленчатый	cranked	
колеоидея	coleoid	
колеоптер	coleopter	
колеоптиль	coleoptile	
колеориза	coleorhisa	
колеостефус	coleostephus	
колер	color	
колераинит	colerainite	
колерия	kohleria	
колерный	color	
колеровка	colorising	
колеровочный	colorising	
колерябия	kohlrabi	
колесник	wheelwright	
колесница	chariot	
колесничий	charioteer	
колесничный	chariot	
колесо	wheel	
колестипол	cholestipol	
колет	collar	
колетный	collar	
колеус	coleus	
колечко	ringlet	
колея	rut	
коли	if	
колибактериальный	colibacillar	
колибактериоз	colibacillosis	
колибактерия	colibacillus	
колибацилла	colibacillus	
колибациллярный	colibacillar	
колибациллёз	colibacillosis	
колибри	hummingbird	
колиза	colisa	
колизей	colosseum	
колика	colic	
коликит	kolicite	
коликообразный	colic	
колированный	grafted	
колировать	graft	
колировка	grafting	
колистин	colistine	
колит	colitis	
колицин	colicine	
колициногения	colicinogenicity	
колициногенность	colicinogenicity	
колициногенный	colicinogenic	
количественно	numerically	
количественность	quantity	
количественный	quantitative	
количество	quantity	
колка	chopping	
колкий	prickly	
колко	causticly	
колкость	splitability	
колкотар	colcotar	
колл	call	
коллаборационизм	collaboration	
коллаборационист	collaborator	
коллаборационистка	collaborator	
коллаборационистский	collaborationist	
коллаборация	collaboration	
коллаген	collagen	
коллагеназа	collagenase	
коллагенный	collagenic	
коллагеновый	collagenic	
коллагеноз	collagenosis	
коллаж	collage	
коллажист	collagist	
коллажистка	collagist	
коллажность	collageness	
коллажный	collage	
коллайдер	collider	
коллапс	collapse	
коллапсар	collapsar	
коллапсирование	collapsing	
коллапсировать	collapse	
коллапсотерапия	collapsotherapy	
колластромин	collastromin	
коллатераль	collateral	
коллатеральный	collateral	
коллбранит	collbranite	
коллега	colleague	
коллегиально	collectively	
коллегиальность	collegiality	
коллегиальный	collective	
коллегиум	collegium	
коллегия	collegium	
колледж	college	
коллеж	college	
коллектив	collective	
коллективизация	collectivization	
коллективизировать	collectivize	
коллективизм	collectivism	
коллективист	collectivist	
коллективистка	collectivist	
коллективистский	collectivist	
коллективно	collectively	
коллективность	collectivity	
коллективный	collective	
коллектор	collector	
коллекторский	collector	
коллекторство	collection	
коллекционер	collector	
коллекционерский	collector	
коллекционерство	collecting	
коллекционирование	collecting	
коллекционировать	collect	
коллекционность	collectionability	
коллекционный	collection	
коллекция	collection	
коллембола	collembola	
колленхима	collenchyma	
колленхимный	collenchymal	
коллет	colletus	
коллетида	colletida	
коллетия	colletia	
коллетотрих	colletotrichum	
колли	collie	
коллибия	collybia	
коллигативный	colligative	
коллигационный	colligational	
коллигация	colligation	
коллидин	collidine	
коллизионист	collisionist	
коллизионность	conflictness	
коллизионный	conflict	
коллизия	collision	
колликул	colliculus	
колликулит	colliculitis	
коллиматор	collimator	
коллиматорный	collimator	
коллимационный	collimation	
коллимация	collimation	
коллимирование	collimation	
коллимированность	collimation	
коллимировать	collimate	
коллинеарно	collinearly	
коллинеарность	colinearity	
коллинеарный	collinear	
коллинеация	collineation	
коллинсит	collinsite	
коллинсия	collinsia	
коллият	colliyat	
коллодиальный	collodion	
коллодий	collodion	
коллодионный	collodion	
коллоид	colloid	
коллоидальный	colloidal	
коллоидный	colloidal	
коллоидоклазис	colloidoclasia	
коллоидоклазический	colloidoclastic	
коллоидоклазия	colloidoclasia	
коллокационный	collocation	
коллокация	collocation	
коллоквиализм	colloquialism	
коллоквиум	colloquium	
коллоксилин	colloxiline	
коллоксилиновый	colloxiline	
колломия	collomia	
коллотип	collotype	
коллотипия	collotype	
коллофан	collophane	
коллювиальный	colluvial	
коллювий	colluvium	
колмогорцев	kolmogortsev	
колободактилюс	colobodactylus	
колобозавр	colobosaura	
колобок	kolobok	
колобома	coloboma	
колобродить	loiter	
колобус	colobus	
коловорот	brace	
коловоротный	brace	
коловратит	kolovratite	
коловратка	rotifer	
коловратность	inconstancy	
коловратный	rotatory	
коловращательный	rotatory	
коловращать	revolve	
коловращаться	revolve	
коловращение	recurrence	
коловый	picket	
кологарифм	cologarithm	
колода	deck	
колодезник	weller	
колодезный	well	
колодезь	well	
колодец	well	
колодка	slab	
колодки	stocks	
колодник	convict	
колодный	block	
колодочный	shoe	
колок	grove	
колоказия	colocasia	
колоквинт	colocynth	
колокол	bell	
колоколо	colocolo	
колокольный	bell	
колокольня	belfry	
колокольчик	doorbell	
коломазь	grease	
коломезус	colomesus	
коломыйка	kolomiyka	
коломянка	calamanco	
колон	colon	
колона	colona	
колонат	colonatus	
колониализм	colonialism	
колониалист	colonialist	
колониалистка	colonialist	
колониалистский	colonialist	
колониально	colonially	
колониальность	coloniality	
колониальный	colonial	
колонизатор	colonizer	
колонизаторский	coloniser	
колонизаторство	colonisation	
колонизационный	colonisational	
колонизировать	settle	
колонизироваться	colonise	
колонизовать	colonize	
колонист	colonist	
колонистка	colonist	
колонистский	colonist	
колония	colony	
колонка	pump	
колонкоба	coloncoba	
колонковый	kolinsky	
колонна	column	
колоннада	colonnade	
колонный	columnar	
колонок	kolinsky	
колонопатия	colonopathy	
колоноскоп	colonoscope	
колоноскопический	colonoscopic	
колоноскопия	colonoscopy	
колонофиброскоп	colonoscope	
колоночный	columnar	
колонтитул	catchword	
колонцифра	folio	
колончатый	cordwood	
колопексия	colopexia	
колопластика	coloplastic	
колопроктэктомия	coloproctectomy	
колоптоз	coloptosis	
колорадец	coloradan	
колорадка	collar	
колорадо	colorado	
колорадоит	coloradoite	
колорадский	colorado	
колорант	colourant	
колорантный	colourant	
колоратура	coloratura	
колоратурный	coloratura	
колоризация	colorization	
колоризм	colorism	
колориметр	colorimeter	
колориметрический	colorimetric	
колориметрия	colorimetry	
колорист	colorist	
колористика	colouristics	
колористически	coloristically	
колористический	coloring	
колорит	coloring	
колоритно	picturesquely	
колоритность	picturesqueness	
колоритный	picturesque	
колос	ear	
колосистый	eared	
колоситься	ear	
колосник	fly	
колосниковый	fire	
колосняк	leymus	
колосовидный	spiciform	
колосовой	ear	
колосовый	ear	
колосок	spikelet	
колосообразный	spiciform	
колосоуборочный	stripper	
колоспазм	colospasm	
колосс	colossus	
колоссально	colossally	
колоссальность	hugeness	
колоссальный	colossal	
колоссома	colossoma	
колостаз	colostais	
колостома	colostoma	
колостомический	colostomic	
колостомия	colostomy	
колотило	mallet	
колотилов	kolotilov	
колотить	bang	
колотиться	beat	
колотомия	colotomy	
колотушка	beetle	
колотушкин	kolotushkin	
колоть	break	
колотьё	prickle	
колофен	abietene	
колофон	colophon	
колофонец	kolophonian	
колофоний	colophony	
колофонит	colophonite	
колофонский	kolophonian	
колоцинт	colocynth	
колоцинтин	colocynthin	
колоцинтовый	colocynth	
колочение	beating	
колочный	chopping	
колош	tlinquit	
колоша	charge	
колошение	earing	
колошка	tlinquit	
колошматить	clobber	
колошниковый	top	
колошский	tlinquit	
колпак	cap	
колпачить	dupe	
колпачок	cap	
колпик	spoonbill	
колпино	kolpino	
колпица	spoonbill	
колподиум	colpodium	
колпоон	colpoon	
колпофис	kolpophis	
колтан	coltan	
колтун	plica	
колтунный	plical	
колтырин	koltyrin	
колубрин	colubrin	
колубрина	colubrina	
колумбарий	columbarium	
колумбарный	columbarium	
колумбат	columbate	
колумбиец	colombian	
колумбий	columbium	
колумбийка	colombian	
колумбийский	colombian	
колумбин	calumbine	
колумбиновый	colombinic	
колумбит	columbate	
колумбия	colombia	
колумбо	calumba	
колумбретит	columbretite	
колумелла	columella	
колумнея	columnea	
колумнист	columnist	
колумнистика	columnism	
колумнистка	columnist	
колун	chopper	
колупание	picking	
колупать	pick	
колупаться	delve	
колупнуть	peck	
колусит	colusite	
колфанит	kolfanite	
колфилд	caulfield	
колфилдовский	caulfield	
колх	kolchs	
колхамеин	colchameine	
колхамин	colchamine	
колхаминовый	colchamine	
колхидец	kolchic	
колхидка	kolchic	
колхидский	kolchic	
колхикозид	colchicoside	
колхикум	colchicum	
колхиплоидия	colchiploidy	
колхицеин	colchiceine	
колхицин	colchicine	
колхициновый	colchicinic	
колхозник	kolkhoznik	
колхский	kolchic	
колчан	quiver	
колчанный	quiver	
колчедан	pyrites	
колчеданный	pyrite	
колчедановый	pyrite	
колченогий	lame	
колченого	lamely	
колченогость	lameness	
колыбель	cradle	
колыбельная	lullaby	
колыбельный	lullaby	
колымага	jalopy	
колымец	kolymian	
колымит	kolymite	
колымка	kolymka	
колымский	kolymian	
колымчанин	kolymian	
колымчанка	kolymian	
колыхание	heaving	
колыхать	rock	
колыхаться	wave	
колыхнуть	rock	
колыхнуться	flutter	
колышек	peg	
колышка	kink	
коль	if	
колье	necklace	
кольза	colza	
кользовый	colza	
кольквириит	colquiriite	
кольквиция	kolkwitzia	
кольмар	colmar	
кольматаж	sedimentation	
кольматация	sedimentation	
кольматирование	sedimentation	
кольматировать	mud	
кольматироваться	mud	
кольник	rampion	
кольнуть	sting	
кольпейриз	colpeurysis	
кольпейринтер	colpeurynter	
кольпит	colpitis	
кольпограф	colpograph	
кольпография	vaginography	
кольпокератоз	colpokeratosis	
кольпомикроскоп	colpomicroscope	
кольпомикроскопия	colpomicroscopy	
кольпопексия	colpopexy	
кольпоперинеопластика	colpoperineoplastic	
кольпоперинеорафия	colpoperineoplastic	
кольпопоррексис	colpoporrihexis	
кольпопоэз	colpopoiesis	
кольпоптоз	colpoptosia	
кольпорафия	colporrhaphy	
кольпорексис	colporihexis	
кольпоскоп	colposcope	
кольпоскопический	colposcopic	
кольпоскопия	colposcopy	
кольпоспазм	colpospasm	
кольпостат	colpostat	
кольпотомия	colpotomy	
кольпоцелиотомия	colpocoeliotomy	
кольпоцитограмма	colpocytogram	
кольпоцитодиагностика	colpocytodiagnosis	
кольраби	kohlrabi	
кольт	colt	
кольца	rings	
кольцевание	looping	
кольцевать	ring	
кольцевой	circular	
кольцеплан	coleopter	
кольцо	ring	
кольцоид	ringoid	
кольчатый	annulate	
кольчец	annelid	
кольчуга	hauberk	
кольчужный	ringmail	
кольщик	chopper	
кольё	stakes	
колэктомия	colectomy	
колюр	colure	
колюрия	coluria	
колютея	colutea	
колючелистник	acanthophyllum	
колючесть	thornyness	
колючещетинник	sandbur	
колючий	thorny	
колючка	thorn	
колючковый	prickly	
колюшка	stickleback	
колядование	mumming	
коляска	carriage	
колясочный	carriage	
колёсико	rowel	
колёсный	wheel	
колёсовидный	wheel	
колёсообразный	wheel	
ком	lump	
кома	coma	
комагмат	comagmates	
комагматический	comagmatic	
команда	command	
команданте	comandante	
командир	commander	
командирование	secondment	
командировать	dispatch	
командировка	mission	
командировочный	assignment	
командный	team	
командование	command	
командовать	command	
командор	commendatore	
командующий	commander	
команч	comanche	
команчеит	comancheite	
команчский	comanche	
комар	mosquito	
комарик	midge	
комариный	mosquito	
комарит	comarite	
комаровит	komarovite	
комаровия	komarovia	
комаровка	hangingfly	
комаролов	gnatcatcher	
комарьё	mosquitoes	
комастома	comastoma	
коматиит	komatiite	
коматиитовый	komatiitic	
коматозный	comatose	
комбайн	combine	
комбайновый	harvester	
комбайностроительный	harvester	
комбатант	combatant	
комбатантский	combatant	
комбатит	kombatite	
комбеит	combeite	
комбикормовый	feed	
комбинат	centre	
комбинатовский	centre	
комбинатор	contriver	
комбинаторика	combinatorics	
комбинаторно	combinatively	
комбинаторность	combinativeness	
комбинаторный	combinatorial	
комбинаторша	contriver	
комбинатский	centre	
комбинационно	combinationally	
комбинационный	combinational	
комбинация	combinations	
комбинашка	combinations	
комбинезон	coverall	
комбинезонный	coverall	
комбинирование	combining	
комбинированно	combinedly	
комбинированность	combinedness	
комбинированный	combined	
комбинировать	combine	
комблайнит	comblainite	
комбретокарпус	combretocarpus	
комбретум	combretum	
комбустиолог	combustiologist	
комбустиологический	combustiological	
комбустиология	combustiology	
комедиант	actor	
комедиантка	actress	
комедиантство	hypocrisy	
комедийность	comediness	
комедийный	comic	
комедиограф	comediographer	
комедиография	comediography	
комедия	comedy	
комедокарцинома	comedocarcinoma	
комедон	blackhead	
комель	butt	
комелёк	butt	
комендант	commandant	
комендантша	super	
комендит	comendite	
комендор	gunner	
комендорский	gunner	
комераж	discomfiture	
комета	comet	
кометарный	cometary	
кометный	cometary	
кометограф	cometographer	
кометография	cometography	
коми	komi	
комизм	comicality	
комик	comedian	
комикесса	comedian	
комикс	comics	
комиксность	comicsness	
комиксный	comics	
комильфотно	properly	
комильфотность	properness	
комингс	coaming	
коминтерновец	cominternist	
коминтерновка	cominternist	
комиссар	commissioner	
комиссариат	commissariat	
комиссариатский	commissariat	
комиссарский	commissar	
комиссарша	commissar	
комиссионер	factor	
комиссионерство	comission	
комиссионный	commission	
комиссия	commission	
комиссура	commissure	
комиссуральный	commissural	
комиссуротом	commissurotome	
комиссуротомия	commissurotomy	
комитат	comitat	
комитатив	comitative	
комитативный	comitative	
комитатский	comitat	
комитент	committent	
комитет	committee	
комитетский	committee	
комически	comically	
комический	comic	
комично	comically	
комичность	comicality	
комичный	funny	
комкание	crumpling	
комкастый	cloddy	
комкать	crumple	
комкование	caking	
комковатость	lumpiness	
комковатый	lumpy	
комковаться	cake	
комковидный	cloddy	
комковый	cloddy	
комкообразность	cloddyness	
комкообразный	cloddy	
комлевый	butt	
комлистый	butted	
комм	comment	
комма	comma	
коммандитист	commanditist	
коммандитор	commanditist	
коммандос	commandos	
коммелина	commelina	
коммеморатив	commemorative	
коммеморативность	commemorativeness	
коммеморативный	commemorative	
коммендация	commendation	
комменсал	commensal	
комменсализм	commensalism	
комменсальный	commensal	
коммент	comment	
комментарий	commentary	
комментатор	commentator	
комментаторский	commentator	
комментаторство	commenting	
комментаторша	commentator	
комментирование	commentation	
комментировать	comment	
коммерсант	merchant	
коммерсантка	merchant	
коммерсантство	business	
коммерсантша	merchant	
коммерциализация	commercialization	
коммерциализирование	commercialization	
коммерциализировать	commercialize	
коммерциализовать	commercialize	
коммерция	trade	
коммерчески	commercially	
коммерческий	commercial	
коммит	commit	
коммодант	commodans	
коммодат	commodatum	
коммодатарий	commodatarius	
коммодити	commodity	
коммодитизация	commoditization	
коммодитизировать	commoditize	
коммодор	commodore	
коммонер	commoner	
коммоция	concussion	
коммуна	commune	
коммунальный	communal	
коммунар	communard	
коммунарка	communard	
коммунарский	communard	
коммунизм	communism	
коммуникабельность	sociability	
коммуникабельный	communicative	
коммуникант	communicant	
коммуникативность	communicativeness	
коммуникативный	communicative	
коммуникатор	communicator	
коммуникационность	communicativeness	
коммуникационный	communication	
коммуникация	communication	
коммунист	communist	
коммунистический	communist	
коммунистичность	communistity	
коммунистичный	communistic	
коммунистка	communist	
коммуницирование	communicating	
коммуницировать	communicate	
коммуняка	commie	
коммутант	centralizer	
коммутантный	commutant	
коммутативно	commutatively	
коммутативный	commutative	
коммутатор	commutator	
коммутаторный	commutator	
коммутационный	commutation	
коммутация	commutation	
коммутирование	commuting	
коммутировать	commute	
коммутируемость	commutability	
коммутируемый	commutable	
коммюнике	communique	
комната	room	
комнатка	cellule	
комнатный	indoor	
комо	bakomo	
комовой	ball	
комод	dresser	
комодец	bureau	
комодик	bureau	
комодный	bureau	
комок	clod	
комолость	hornlessness	
комолый	hornless	
коморбидность	comorbidity	
коморбидный	comorbide	
коморец	comorian	
коморка	comorian	
коморский	comorian	
коморфизм	comorphism	
комочек	nubbin	
компактирование	compacting	
компактировать	compact	
компактификация	compactification	
компактифицировать	compactify	
компактно	compactly	
компактность	compactness	
компактный	compact	
компактор	compactor	
компактус	compactus	
компандер	compander	
компандерный	compander	
компанейский	sociable	
компания	company	
компаньон	partner	
компаньонка	companion	
компаньонство	partnership	
компаньонша	companion	
компаратив	comparative	
компаративизм	comparativism	
компаративист	comparativist	
компаративистский	comparative	
компаративность	comparativeness	
компаративный	comparative	
компаратор	comparator	
компарирование	comparison	
компарировать	standardize	
компас	pyxis	
компасный	compass	
компатриот	compatriot	
компатриотка	compatriot	
компаунд	compound	
компаундирование	compounding	
компаундировать	blend	
компаундный	compound	
компашка	company	
компендий	compendium	
компендиум	compendium	
компенсатор	jack	
компенсаторный	jack	
компенсационный	compensating	
компенсация	compensation	
компенсирование	amends	
компенсировать	compensate	
компенсируемость	compensability	
компетентно	ably	
компетентность	competence	
компетентный	competent	
компетенция	competence	
компилирование	compiling	
компилировать	compile	
компилятивность	compilationness	
компилятивный	compilation	
компилятор	compiler	
компиляционность	compilationness	
компиляционный	compilation	
компиляция	compilation	
компланарно	coplanarly	
компланарность	coplanarity	
компланарный	coplanar	
комплекс	complex	
комплексирование	interconnecting	
комплексировать	interconnect	
комплексификация	complexification	
комплексно	fully	
комплексность	complexity	
комплексный	complex	
комплексометрический	compleximetric	
комплексометрия	compleximetry	
комплексон	chelator	
комплексонный	complexon	
комплексонометрический	complexonometric	
комплексонометрия	chelatometry	
комплексообразование	complexation	
комплект	set	
комплектация	acquisition	
комплектирование	acquisition	
комплектировать	complete	
комплектность	components	
комплектный	complete	
комплектование	acquisition	
комплектовать	complete	
комплектовка	acquisition	
комплектовочный	packing	
комплектовщик	packer	
комплектовщица	packer	
комплекция	build	
комплементарность	complementarity	
комплементарный	complementary	
комплементационный	complementational	
комплементация	complementation	
компликация	complication	
комплимент	compliment	
комплиментарно	complementarily	
комплиментарность	complementarity	
комплиментарный	complimentary	
комплот	plot	
комплювий	compluvium	
композит	composite	
композитность	compositeness	
композитный	composite	
композитор	composer	
композиторский	composer	
композиторство	composing	
композиторша	composer	
композиционно	compositionly	
композиционность	compositionality	
композиционный	composition	
композиция	composition	
компонент	component	
компонента	component	
компонентный	component	
компонирование	composition	
компонировать	arrange	
компонист	composer	
компониум	componium	
компонование	composition	
компоновать	arrange	
компоновка	composition	
компоновщик	binder	
компост	compost	
компостер	punch	
компостерный	punch	
компостирование	composting	
компостировать	compost	
компостный	compost	
компотный	compote	
компрадор	comprador	
компрадорский	comprador	
компреньясит	compreignacite	
компресс	compress	
компрессионный	compressive	
компрессия	compression	
компрессный	compress	
компрессор	compressor	
компрессорий	compressorium	
компрессорный	compressor	
компримарио	comprimario	
компримирование	compressing	
компримировать	compress	
компрометация	compromise	
компрометировать	compromise	
компромисс	compromise	
комптометр	compotometer	
компутер	computer	
компьютер	computer	
компьютеризованный	computerised	
компьютеризовать	computerize	
компьютерный	computer	
комфорт	comfort	
комфортабельно	comfy	
комфортабельный	comfortable	
комьюнити	community	
конвариантный	convariant	
конвейеризация	conveyorization	
конвейеризировать	conveyorise	
конвейеризовать	conveyorise	
конвективный	convective	
конвектор	convector	
конвекционный	convecting	
конвекция	convection	
конвенционализм	conventionalism	
конвенционалист	conventionalist	
конвенционный	conventional	
конвенция	convention	
конвергентный	convergent	
конвергенция	convergence	
конвергировать	converge	
конверсив	converse	
конверсия	conversion	
конвертация	conversion	
конвертер	converter	
конвертировать	convert	
конвертор	converter	
конвоир	escort	
конвой	autocade	
конвойный	convoy	
конволют	convolute	
конвульсивно	convulsively	
конвульсивный	convulsive	
конвульсия	convulsion	
конга	conga	
конгениальность	congeniality	
конгениальный	congenial	
конгенитальный	congenital	
конгломерация	conglomeration	
конго	congo	
конголезец	congolese	
конгрегационный	congregational	
конгрегация	congregation	
конгресс	congress	
конгруэнтность	congruence	
конгруэнтный	congruous	
конгруэнция	congruence	
кондак	kontakion	
кондачок	kontakion	
конденсат	condensate	
конденсатный	condensate	
конденсатор	capacitor	
конденсационный	condensation	
конденсация	condensation	
конденсировать	condense	
кондилома	condyloma	
кондитер	confectioner	
кондитерская	sweetshop	
кондиционный	conditioned	
кондиция	condition	
кондом	condom	
кондор	condor	
кондотьер	condottiere	
кондрашка	stroke	
кондуктанс	conductance	
кондуктометр	conductometer	
кондуктор	conductor	
конец	distance	
конечно	sure	
конечность	extremity	
конечный	end	
конидиеносец	conidiophore	
конидионосец	conidiophore	
конидия	conidium	
конина	horsemeat	
конически	conically	
конический	conical	
конка	horsecar	
конкатенация	concatenation	
конкистадор	conquistador	
конклав	conclave	
конкорданс	concordance	
конкордат	concordat	
конкордия	konkordiya	
конкретика	specifics	
конкретно	specifically	
конкретный	concrete	
конкурент	competitor	
конкурентоспособность	competitiveness	
конкурентоспособный	competitive	
конкуренция	competition	
конкурировать	compete	
конкурс	competition	
коннектикут	connecticut	
коннектом	connectome	
коннетабль	constable	
конни	connie	
коннотация	connotation	
конный	horse	
коновал	quack	
конопатить	caulk	
конопля	konoplya	
коноплянка	linnet	
консалтинг	consulting	
консеквентный	consequent	
консеквенция	consequence	
консенсус	consensus	
консервант	preservative	
консервативность	conservatism	
консервативный	conservative	
консерватизм	conservatism	
консерватор	conservative	
консерватория	conservatory	
консервационный	conservation	
консервация	conservation	
консервирование	preservation	
консервировать	preserve	
консигнант	consignor	
консигнация	consignation	
консилиум	consultation	
консистенция	consistency	
консисторский	consistorial	
конский	horse	
конскрипция	conscription	
консолидация	consolidation	
консолидировать	consolidate	
консоль	cantilever	
консоме	consomme	
консорциум	consortium	
конспект	summary	
конспективно	concisely	
конспецифик	conspecific	
конспецифичный	conspecific	
конспиративный	secret	
конспиратор	conspirator	
конспирация	conspiracy	
константа	constant	
константий	konstanty	
константинополь	constantinople	
константия	konstantiya	
константный	constant	
констанций	konstantsy	
констанция	konstantsiya	
констатировать	ascertain	
констебль	constable	
констелляция	constellation	
констернация	consternation	
конституента	constituent	
конститутивный	constitutive	
конституционализм	constitutionalism	
конституционалист	constitutionalist	
конституциональный	constitutional	
конституционность	constitutionality	
конституционный	constitutional	
конституция	constitution	
констриктор	constrictor	
конструировать	design	
конструкт	construct	
конструктивизм	constructivism	
конструктивный	constructional	
конструктор	constructor	
конструкция	structure	
консультант	consultant	
консультация	consultation	
консультировать	advise	
консумеризм	consumerism	
консьерж	concierge	
консьержка	concierge	
консьюмеризм	consumerism	
контакт	contact	
контаминировать	contaminate	
контанго	contango	
контейнер	container	
контейнеровоз	containership	
контейнирование	containment	
контекст	context	
контекстуализировать	contextualize	
контекстуализовать	contextualize	
контекстуальный	contextual	
контент	content	
контестация	contestation	
контингент	contingent	
континент	continent	
континентальный	continental	
континуум	continuum	
контора	office	
конторщик	clerk	
контра	con	
контрабанда	smuggling	
контрабандист	smuggler	
контрабас	contrabass	
контрабасовый	contrabass	
контрадикция	contradiction	
контракт	contract	
контрактант	contractor	
контрактный	contract	
контрактура	contraction	
контралатеральный	contralateral	
контральто	contralto	
контральтовый	contralto	
контрамарка	countermark	
контрамаркированный	contramarked	
контрапункт	counterpoint	
контрапунктировать	counterpoint	
контрассигнировать	countersign	
контрассигновать	countersign	
контрассигновка	countersign	
контраст	contrast	
контрастно	contrastingly	
контрастность	contrast	
контрастный	contrasting	
контрафагот	contrabassoon	
контрить	lock	
контрлатеральный	contralateral	
контролировать	control	
контролируемость	controllability	
контроллер	controller	
контроль	control	
контрольная	test	
контрольный	control	
контролёр	inspector	
контрпанчер	counterpuncher	
контрпараллелограмм	antiparallelogram	
контрперенос	countertransference	
контрприказ	countermand	
контрпример	counterexample	
контрразведка	counterespionage	
контрразведчик	counterspy	
контрреволюционный	counterrevolutionary	
контррельс	guardrail	
контрреформа	counterreform	
контрстратегия	counterstrategy	
контртенор	countertenor	
контртеррористический	counterterrorist	
контрфорс	abutment	
контузить	bruise	
контузия	contusion	
конура	doghouse	
конурбация	conurbation	
конус	cone	
конусообразно	conically	
конфабуляция	confabulation	
конфайнмент	confinement	
конфедерат	confederate	
конфедерация	confederation	
конферва	conferva	
конференция	conference	
конфессионализм	confessionalism	
конфессия	confession	
конфета	sweet	
конфетти	confetti	
конфигурация	configuration	
конфигурировать	configure	
конфигурируемость	configurability	
конфидент	confidant	
конфидентка	confidant	
конфиденциально	confidentially	
конфиденциальность	confidentiality	
конфиденциальный	confidential	
конфинальный	confinal	
конфирмант	confirmand	
конфирмовать	ratify	
конфитюр	jam	
конфликт	conflict	
конфликтовать	clash	
конфликтолог	conflictologist	
конфликтология	conflictology	
конформист	conformist	
конформистский	conformist	
конформно	conformally	
конформный	conformal	
конфронтация	confrontation	
конфуцианец	confucianist	
конфуцианский	confucian	
конфуцианство	confucianism	
конхиология	conchology	
концевой	end	
концентрат	concentrate	
концентрация	concentration	
концентрированный	concentrated	
концентрироваться	amass	
концентрически	concentrically	
концентрический	concentric	
концентричность	concentricity	
концептуализация	conceptualization	
концептуализовать	conceptualize	
концептуальный	conceptual	
концепция	conception	
концерн	concern	
концерт	concert	
концертмейстер	concertmaster	
концессионный	concessionary	
концессия	concession	
кончаться	end	
кончик	tip	
кончина	demise	
кончить	end	
кончиться	end	
конъектура	conjecture	
конъюнктива	conjunctiva	
конышев	konyshev	
конь	horse	
конькобежец	skater	
конькобежка	skater	
коньяк	cognac	
коньячок	brandy	
конюх	groom	
конюшня	stable	
конёк	skate	
кооперативность	cooperativity	
кооператор	cooperator	
кооптация	cooptation	
координата	coordinate	
координатный	coordinate	
координатор	coordinator	
координирование	coordination	
координировать	coordinate	
копатель	digger	
копать	dig	
копаться	dawdle	
копейка	kopek	
копейщик	lancer	
копенгаген	copenhagen	
коперниций	copernicium	
копир	copier	
копирайт	copyright	
копирайтер	copywriter	
копировать	copy	
копить	accumulate	
копиться	accumulate	
копия	copy	
копна	shock	
копоть	soot	
копошиться	stir	
копра	copra	
копролит	coprolite	
копрофагия	coprophagy	
копт	copt	
коптить	smoke	
коптский	coptic	
копуляция	copulation	
копуша	dawdler	
копчик	coccyx	
копытный	hoof	
копыто	hoof	
копьеносец	lancer	
копьё	lance	
копёр	headframe	
кора	bark	
корабел	shipbuilder	
кораблекрушение	shipwreck	
корабль	ship	
коразмерность	codimension	
коралл	coral	
коран	koran	
корвет	corvette	
корги	corghi	
кордит	cordite	
кордон	outpost	
кореец	korean	
кореиз	koreiz	
корейский	korean	
корелла	corolla	
коренастый	stocky	
коренной	fundamental	
кореновск	korenovsk	
корень	root	
кореопсис	coreopsis	
кореподобный	morbilliform	
корефан	buddy	
корзина	basket	
коридор	corridor	
кориолис	coriolis	
кориум	corium	
корица	cinnamon	
коричневый	brown	
корка	crust	
корм	fodder	
корма	stern	
кормило	helm	
кормить	feed	
кормление	feeding	
кормодобывание	foraging	
кормодобывающий	foraging	
кормофит	cormophyte	
кормчий	helmsman	
кормёжка	feeding	
корневище	rhizome	
корнет	cornet	
корнишон	gherkin	
корнский	cornwall	
корнуолл	cornwall	
корнуоллский	cornish	
корнуэлл	cornwall	
корнуэльский	cornish	
короб	basket	
коробка	box	
коробок	box	
коробочка	box	
корова	cow	
коровник	cowshed	
коровяк	mullein	
королева	queen	
королевич	prince	
королевский	royal	
королевство	kingdom	
королларий	corollary	
король	king	
коромысло	aeshnid	
корона	crown	
коронавирус	coronavirus	
коронационный	coronational	
коронер	coroner	
коронис	coronis	
коронованный	crowned	
короновать	crown	
коронограф	coronagraph	
коростель	corncrake	
короткий	short	
коротко	briefly	
короткозамыкатель	shortcircuiter	
короткокрылый	brachypterous	
коротыш	shorty	
корпеть	plug	
корпия	lint	
корпоративный	corporate	
корпорация	corporation	
корпулентность	corpulence	
корпулентный	corpulent	
корпус	body	
корпускулярный	corpuscular	
корректировать	adjust	
корректность	correctness	
коррекция	correction	
коррелировать	correlate	
коррелят	correlate	
коррелятивный	correlative	
корреляция	correlation	
корреспондент	correspondent	
корригировать	correct	
коррида	corrida	
корродировать	corrode	
коррозиеустойчивый	corrosionproof	
коррозия	corrosion	
коррупционер	corrupter	
коррупция	corruption	
корсаж	bodice	
корсар	corsair	
корсарство	corsairdom	
корсиканец	corsican	
корсиканский	corsican	
корт	court	
кортеж	tuple	
кортекс	cortex	
